time,wallTime,pacc_liq,pin_LHEX_liq,Tout_LHEX_liq,Tin_LHEX_liq,cooling_power
60.2,2.292487937,153394.88027969998,753264.3005997,303.484615248,302.477784605,2.45220649473
61.2,2.312194172,153444.2238781,752547.6118981,303.829525924,302.777223706,2.50733242741
62.2,2.329032768,153490.0387545,751817.3453895,304.182084442,303.082923512,2.56181750749
63.2,2.347448854,153537.922893,751070.271438,304.540929512,303.396938296,2.61574652656
64.2,2.364020228,153586.8080929,750308.2925659,304.905290871,303.718779047,2.66916119802
65.3,2.381952252,153645.2539132,749450.6809692,305.311833078,304.083413589,2.72741942075
66.4,2.405694267,153703.0451238,748578.9246208,305.723862374,304.455730659,2.78513043848
67.5,2.422971602,153761.27652820002,747693.6596212,306.140639888,304.835443646,2.84233147813
68.6,2.448944479,153822.3874971,746793.6817791,306.561413843,305.223363385,2.89909205311
69.7,2.466027634,153882.8705109,745884.6565778999,306.985600412,305.617012939,2.95539918534
70.8,2.484375429,153944.75463070002,744966.3529217,307.412367601,306.016625443,3.01129051703
71.9,2.533470031,154007.850416,744039.397656,307.841176982,306.422138359,3.06682438117
73.0,2.554517247,154070.63282260002,743107.3576676,308.271252236,306.831355557,3.12196516668
74.1,2.578659894,154135.74402580003,742169.4315778001,308.701864666,307.245587659,3.17678214104
75.2,2.605490692,154199.5719633,741231.0335893,309.132341904,307.661684865,3.23122182035
76.3,2.628545998,154264.95999339997,740290.1366474001,309.562010784,308.081272936,3.2853660982
77.4,2.655541155,154328.9107925,739351.4777545,309.990253009,308.501515483,3.3391718704
78.5,2.67535622,154391.5700465,738416.9552445,310.416324942,308.921685883,3.39263807339
79.6,2.696091336,154455.4539723,737484.9236863,310.839467225,309.342885462,3.44580965016
80.7,2.714918692,154521.2057532,736555.4311972,311.259113164,309.7654078,3.49873649101
81.8,2.774898498,154588.79082,735629.401717,311.674656801,310.188489923,3.55142838523
82.9,2.797062134,154653.6073987,734713.1031597,312.085741088,310.608871135,3.60384703011
84.0,2.816064738,154714.3935458,733810.2455458,312.491666207,311.024174273,3.65592572093
85.1,2.835333484,154778.7152113,732912.7967723,312.891584978,311.439334607,3.70780769783
86.2,2.868930453,154844.78659580002,732023.2297248,313.285097781,311.852929261,3.7594957727
87.3,2.894321091,154905.5046942,731151.3798982,313.671934286,312.259484783,3.81087253465
88.4,2.93175206,154966.9422174,730291.2911894,314.051266204,312.662136413,3.86202029427
89.5,2.951252475,155025.24420110002,729448.6288481,314.422729143,313.058003247,3.91288148245
90.6,2.974700981,155086.90026039997,728616.3060314,314.785585062,313.450802675,3.96356855462
91.7,3.007084099,155146.46351690002,727801.2352329,315.139694389,313.836911622,4.01401922905
92.8,3.036022417,155203.2951367,727004.7958867,315.484671307,314.215425558,4.06423107419
93.9,3.057308323,155258.7731506,726226.3231266,315.820026637,314.586384686,4.1142086734
95.0,3.092141832,155316.23950109998,725462.4786171,316.145219292,314.95148137,4.16401302714
96.1,3.141316245,155370.498057,724719.8697439999,316.460220026,315.307507436,4.21358072761
97.2,3.181712164,155423.5594272,723996.4961402,316.764605689,315.655088447,4.26294539808
98.3,3.207156311,155474.3555292,723294.5854332,317.058057353,315.992860028,4.31206431239
99.4,3.225934075,155523.7538946,722613.5427176,317.340298198,316.321380526,4.3609779551
100.5,3.249128302,155573.1459145,721951.9443025,317.611017084,316.640979212,4.40926715551
101.6,3.278068239,155619.04563310003,721314.0909701,317.870016719,316.949544215,4.45292616245
102.7,3.31608287,155665.6179675,720696.6608105,318.116459916,317.247959785,4.49150077291
103.8,3.363513242,155706.6108236,720105.3297326,318.350504236,317.534325788,4.52552958454
104.9,3.398245901,155748.286924,719534.523728,318.571562923,317.811504279,4.55548916699
106.0,3.477527712,155788.5367455,718986.5785835,318.779701024,318.07726102,4.58180997458
107.1,3.510719702,155821.9988467,718467.0696626999,318.975215296,318.328887321,4.60488999859
108.2,3.574489679,155859.2888502,717966.4856382001,319.157454479,318.5706817,4.62505720651
109.3,3.620957572,155892.8967595,717491.9343525,319.32699787,318.799587488,4.64263438654
110.4,3.642097218,155924.7050486,717041.5317516,319.483865678,319.016239763,4.6578940484
111.5,3.671309396,155952.38616499997,716617.311328,319.628424804,319.219773084,4.67109559399
112.6,3.728959941,155980.87900359998,716215.0297745999,319.760572267,319.41183716,4.68245215252
113.7,3.772304082,156005.7364974,715838.1938534,319.880828721,319.591073377,4.69217174893
114.8,3.807459071,156027.43851170002,715486.2280147,319.989407415,319.757648105,4.70043119311
115.9,3.850686193,156049.04882340002,715156.5267274,320.086412477,319.912443332,4.7073881847
117.0,3.893996315,156070.4097931,714849.1587801,320.172081664,320.05580982,4.71318301701
118.1,3.955391362,156089.3970557,714564.8840187,320.246891496,320.187213619,4.71795072797
119.2,3.991008111,156103.18034340002,714305.3067523999,320.311261155,320.306355334,4.72180803294
120.3,4.059031589,156118.5380801,714065.6270701,320.365198914,320.414541507,4.72485447589
121.4,4.091761367,156129.8464652,713849.1429032,320.409253911,320.51129387,4.72721647412
122.5,4.14007845,156139.39113160002,713653.7431366,320.443673076,320.597095343,4.72902901124
123.6,4.202383196,156148.9678062,713478.2426832,320.468640134,320.672520001,4.73040959185
124.7,4.263191462,156156.2919455,713323.2619255,320.484565371,320.737571687,4.73146720327
125.8,4.368771131,156163.383155,713187.050697,320.491712175,320.792615731,4.73229867135
126.9,4.470533207,156168.3082323,713070.2688473,320.490468604,320.837821178,4.73299115184
128.0,4.562851631,156171.0020988,712972.3392648,320.481160072,320.873501689,4.73362204752
129.1,4.678497792,156171.75264760002,712892.5152566,320.464105345,320.899984619,4.7342605269
130.2,4.813560238,156172.6519267,712829.4311987,320.439515113,320.917571658,4.73496984392
131.3,4.922873627,156171.88529160002,712783.3333736,320.407754697,320.926551984,4.73580527063
132.4,5.018977133,156168.208627,712753.9722590001,320.369219406,320.927378048,4.73681433849
133.5,5.138013235,156165.20701040002,712739.7477664,320.324041899,320.920063134,4.73804552704
134.6,5.243492643,156160.5027294,712741.0428034,320.272562159,320.905102957,4.73953735565
135.7,5.315563042,156153.43402440002,712757.0122304,320.215149882,320.882979117,4.74132260149
136.8,5.362082904,156145.0122183,712787.1185043,320.152039572,320.853708048,4.74343349817
137.9,5.49897452,156139.5107304,712830.1351394,320.083307684,320.81724546,4.74591058914
139.0,5.575239221,156129.7425261,712886.8855361,320.009456711,320.774598603,4.74876427917
140.1,5.652545631,156119.9616879,712956.2026049,319.930583314,320.725547595,4.75202844578
141.2,5.692233942,156108.4781097,713037.2159706999,319.847090806,320.670677227,4.75571370821
142.3,5.764288391,156097.8926194,713129.8054644,319.759071781,320.609793937,4.75985078535
143.4,5.83745808,156085.6899845,713233.7548994999,319.666819438,320.543533001,4.76444981395
144.5,5.910053329,156072.58422780002,713348.1053868,319.57059523,320.472131245,4.76952458151
145.6,5.997064041,156059.0840038,713472.6643277999,319.47059336,320.39571819,4.77509184052
146.7,6.06486881,156044.3280839,713606.8664089,319.367079036,320.314725862,4.78115847917
147.8,6.187639593,156029.6341763,713750.3255253,319.260226674,320.229137283,4.78774150293
148.9,6.280668339,156014.5102527,713902.7057357,319.150251142,320.13926174,4.79484983449
150.0,6.394197669,156006.8577039,714055.3439809,319.038402599,320.087950929,4.80248543814
151.1,6.460155497,156013.45680659998,714116.3983446,318.77538518,320.283722005,4.81037997253
152.2,6.485037714,156023.4895668,714026.5536998,318.55070018,320.600536474,4.81818956411
153.3,6.519501483,156035.64794229998,713836.0270372999,318.380647918,320.905986655,4.82591638425
154.4,6.541402958,156043.7333264,713609.3313144,318.25532863,321.15313683,4.83353825345
155.5,6.561354462,156048.1749646,713384.1356826001,318.163509698,321.337923693,4.8410423621
156.6,6.5904963,156052.1198754,713176.5146904,318.09557443,321.469950483,4.84842580865
157.7,6.62408219,156055.2502909,712994.1423389,318.044217471,321.5619121,4.85568311136
158.8,6.646493176,156056.1995399,712839.1685079,318.004128463,321.624501719,4.86280068871
159.9,6.702393151,156057.0259441,712708.9996341,317.971617953,321.666166656,4.86977449073
161.0,6.817192351,156057.97394250002,712601.5523495,317.944142812,321.693068446,4.8766025105
162.1,6.854050031,156057.3676079,712514.8293349,317.919973867,321.709432713,4.88327218549
163.2,6.877537317,156056.45918900002,712445.54966,317.897942979,321.71829243,4.88977974612
164.3,6.898214703,156053.608544,712392.403697,317.877238623,321.721475709,4.89611669983
165.4,6.921607369,156053.8514364,712351.3478184,317.85731014,321.720381843,4.90229203305
166.5,6.992024088,156053.2226019,712322.0107229,317.837780835,321.716047498,4.90829531175
167.6,7.021516006,156050.2008813,712303.0135893,317.818398907,321.709225527,4.91411914897
168.7,7.061325777,156049.15989779998,712291.4592888,317.798999943,321.700327459,4.91976736232
169.8,7.082889182,156047.0981085,712287.4006855,317.779462368,321.68969378,4.92523411873
170.9,7.11153744,156044.9924862,712289.3922981999,317.75970788,321.67759636,4.9305182589
172.0,7.19096373,156043.8022061,712296.4028111,317.73969067,321.664392137,4.93561997754
173.1,7.236868592,156041.83787549997,712307.8730735,317.719392569,321.64996716,4.94053438502
174.2,7.258698268,156038.42489660002,712323.5369905999,317.698782341,321.634774911,4.94525852021
175.3,7.3072617,156036.1649484,712342.0867484,317.677883332,321.618726764,4.9497938328
176.4,7.364141415,156034.4483295,712363.6988845,317.656665081,321.601629073,4.95413973794
177.5,7.387505652,156031.8887955,712388.0821735,317.635125497,321.583921489,4.95829347275
178.6,7.409163307,156028.8286522,712414.4941572,317.613291242,321.565660018,4.96225265631
179.7,7.446595648,156027.0168563,712442.8034443,317.591172262,321.546818122,4.96601993381
180.8,7.466644542,156023.9338592,712473.0403292,317.568779543,321.52741864,4.96949171606
181.9,7.529266658,156021.9360293,712504.4735923001,317.546151947,321.507495389,4.97237351669
183.0,7.558462666,156019.3742392,712537.4796032,317.523324527,321.487126646,4.97469941281
184.1,7.600638137,156016.500022,712571.653385,317.500337198,321.466435893,4.97652335845
185.2,7.623916233,156012.7378556,712606.8059226,317.47723399,321.445344324,4.9778953868
186.3,7.670388116,156010.614573,712642.710934,317.45403206,321.423852864,4.97885482083
187.4,7.703705285,156008.37235320001,712679.5190942,317.430755197,321.402102351,4.97944170844
188.5,7.738444154,156005.4733181,712717.1500651,317.407423975,321.380094339,4.97969119686
189.6,7.76090382,156002.04309370002,712755.3526217,317.384062501,321.357990821,4.97963496233
190.7,7.809104643,155999.2327956,712793.9415536,317.36069611,321.335580232,4.97929938622
191.8,7.837015381,155996.3465615,712832.9997185001,317.337333291,321.313039033,4.97871035105
192.9,7.869454,155993.6599284,712872.5098484,317.313987687,321.290368212,4.9778888961
194.0,7.937613058,155991.009691,712912.346758,317.290672751,321.267596094,4.97685503699
195.1,7.994351823,155987.8014041,712952.5298051,317.267402382,321.244811368,4.97562768525
196.2,8.015181959,155983.7560915,712992.8355445,317.244198225,321.222009812,4.97422474179
197.3,8.05960535,155981.379119,713033.1508160001,317.221065594,321.199088374,4.97265612336
198.4,8.119052685,155979.1126252,713073.7043762,317.198010002,321.176140558,4.97093593953
199.5,8.149990733,155974.5293395,713114.6512285001,317.175039384,321.153312427,4.96907933863
200.6,8.2133755,155972.1708688,713155.1494347999,317.152173375,321.130406849,4.96711123756
201.7,8.252200491,155969.4589848,713195.7787968001,317.129407168,321.107548363,4.96516424179
202.8,8.317280229,155967.09705799998,713236.5532989999,317.106729497,321.084700331,4.96326623057
203.9,8.357541829,155964.18036549998,713277.2018525,317.084141483,321.061936793,4.9614259791
205.0,8.419929966,155960.57912940002,713317.9139463999,317.061638482,321.039273083,4.95964999611
206.1,8.461096527,155957.8537864,713358.3134054,317.039221021,321.016638994,4.95794374129
207.2,8.507516629,155954.5168881,713398.8431691,317.016880485,320.994096304,4.95631284283
208.3,8.531861105,155951.3163495,713439.2175245,316.994618263,320.971626632,4.95476220148
209.4,8.550739351,155949.2614048,713479.4563478,316.972424514,320.949241324,4.95329520894
210.5,8.568638905,155945.7951618,713519.7649628001,316.950296929,320.926857306,4.9519164873
211.6,8.618570569,155944.1636503,713559.8264843,316.928218349,320.904441105,4.95062868763
212.7,8.641166424,155940.868108,713599.9573049999,316.906187062,320.882183587,4.9494357428
213.8,8.66145031,155936.92773609998,713639.9434591001,316.884206746,320.860049218,4.94834029931
214.9,8.683832296,155933.944948,713679.7455879999,316.862272143,320.837927658,4.94734451124
216.0,8.730028857,155932.6003945,713719.4443195,316.84036836,320.815742019,4.94645069053
217.1,8.754312783,155928.7886912,713759.3467942,316.818491228,320.793740762,4.94566076972
218.2,8.791419094,155925.9521887,713798.9023507,316.79664234,320.771744332,4.94497652099
219.3,8.811510399,155923.42779339998,713838.5315284,316.774807899,320.749754389,4.94439969412
220.4,8.863705032,155920.9773471,713878.0463191,316.752983786,320.72779649,4.94393165908
221.5,8.934323451,155918.67705189998,713917.5321849,316.731162095,320.705848131,4.94357384164
222.6,8.96640769,155915.93565389997,713957.0583259,316.709332597,320.683935815,4.94332722773
223.7,9.033960328,155913.4639678,713996.4977118,316.687491198,320.66202464,4.94319306245
224.8,9.074711279,155909.2422099,714036.0835139,316.665634935,320.640235382,4.94317098498
225.9,9.104221857,155906.7537641,714075.2904081,316.643764801,320.618372719,4.94326324506
227.0,9.123898422,155903.73743540002,714114.8066054,316.621864108,320.596526103,4.94346996325
228.1,9.190186339,155901.79394950002,714154.2351045001,316.599925159,320.574595922,4.94379298429
229.2,9.228005688,155898.71737630002,714193.8347923,316.577938745,320.552714405,4.94423142821
230.3,9.248224023,155895.32169299998,714233.364987,316.555906628,320.530850487,4.9447854807
231.4,9.287826314,155892.6240677,714272.9998167,316.533816078,320.508908021,4.94545721605
232.5,9.341346388,155889.5817691,714312.7398991,316.511660603,320.486952383,4.94624598402
233.6,9.380718368,155887.1019626,714352.4002956001,316.489436255,320.464964259,4.94715299898
234.7,9.439660414,155884.4434509,714392.2045479,316.467134379,320.442888866,4.94817783502
235.8,9.50065715,155881.306835,714432.262313,316.44474199,320.420788396,4.94932085416
236.9,9.542293451,155878.48035589998,714472.2626659,316.422263484,320.398683563,4.95058248619
238.0,9.596735205,155875.89152409998,714512.5241641,316.399677476,320.376395091,4.95196418435
239.1,9.626972964,155872.8334255,714552.9123475,316.376979351,320.354078007,4.95346446666
240.2,9.663521824,155869.6090963,714593.3878353001,316.354168702,320.331711743,4.95508001799
241.3,9.739215085,155866.6910172,714634.1152352,316.33124153,320.309231828,4.95658764365
242.4,9.760486621,155863.25757010002,714674.9802041,316.308220247,320.286707126,4.95787172751
243.5,9.781580657,155860.6606671,714716.0243831,316.285117851,320.264024459,4.95896327672
244.6,9.841510762,155858.3039807,714757.2581536999,316.261945337,320.241224977,4.95989096493
245.7,9.873678391,155854.3562252,714798.8026132,316.238714296,320.218441685,4.96068063881
246.8,9.924990135,155851.7132536,714840.3008066,316.215438263,320.195506928,4.96135467068
247.9,9.948383252,155848.56779370003,714882.0830367,316.192118269,320.172524925,4.96193366635
249.0,9.975411919,155845.7175654,714923.9455684,316.168761953,320.149459428,4.96243592501
250.1,9.994906685,155841.5935243,714966.0618813,316.145376116,320.126434186,4.96287784741
251.2,10.016627501,155838.940052,715008.078574,316.121981019,320.103407157,4.96306541844
252.3,10.045485078,155835.134223,715050.491681,316.098584224,320.080196337,4.96285318449
253.4,10.097314122,155832.9099872,715092.7153872,316.075216336,320.056883434,4.96227892762
254.5,10.133663571,155829.886274,715135.191651,316.051898251,320.033611012,4.96138343708
255.6,10.17048926,155826.8355794,715177.7162454,316.028650344,320.010340165,4.9601992037
256.6,10.231722426,155824.8813225,715216.3473705,316.007590076,319.989134155,4.9588951068
257.6,10.275532339,155821.94302880001,715255.0330468001,315.98661169,319.968024765,4.9573992213
258.6,10.323080723,155818.8270088,715293.6662407999,315.965729538,319.946973936,4.95572899926
259.6,10.39140516,155816.7815093,715332.1505923,315.944951827,319.92589504,4.95389790351
260.6,10.441807463,155813.1059343,715370.7362193,315.924287725,319.904996772,4.95192744011
261.6,10.459005418,155809.9091809,715409.0652609001,315.90374967,319.884153301,4.9498275608
262.6,10.476212123,155806.9139424,715447.3799854,315.883339846,319.863373565,4.94761010684
263.6,10.495982649,155804.3727695,715485.4314964999,315.863067665,319.842664622,4.94528650101
264.6,10.544448111,155802.63320799998,715523.410102,315.84293049,319.821981922,4.94286390337
265.6,10.566574107,155799.44018130001,715561.3055543,315.822938102,319.801516938,4.9403579681
266.6,10.664611852,155798.0687309,715598.9281299,315.803089054,319.781022897,4.93776807227
267.6,10.708535034,155794.7461133,715636.4820503,315.783391024,319.760795114,4.93511126719
268.6,10.743839874,155791.4254964,715673.7124794,315.763855122,319.740717358,4.93239164397
269.6,10.822142025,155789.41269149998,715710.6679045,315.744481095,319.720683292,4.92961103776
270.6,10.848113791,155786.86967369998,715747.5334307001,315.725268049,319.700812794,4.92677824456
271.6,10.87761211,155784.0376485,715784.1400025,315.706221597,319.681111864,4.92389863942
272.6,10.898460505,155781.0111863,715820.4145883,315.687349497,319.661588776,4.92097784141
273.6,10.915568829,155778.39601159998,715856.4375146,315.668652521,319.642194757,4.91801775105
274.6,10.940780866,155776.3834138,715892.2446097999,315.650127287,319.622906975,4.91502018253
275.6,10.958595441,155774.35666700001,715927.7478969999,315.631777272,319.60382558,4.9119899264
276.6,10.978264478,155771.9711733,715963.0370203,315.613602084,319.584848647,4.90893084133
277.6,10.995485131,155769.3503206,715997.9642876,315.595604912,319.566073953,4.90584666672
278.6,11.033520101,155767.177165,716032.347631,315.577808351,319.548064194,4.90273868209
279.6,11.052910546,155764.83404689998,716066.4862099,315.560219164,319.529391665,4.89960902418
280.6,11.092400196,155762.40495370002,716100.5242397,315.542790436,319.510998332,4.89646030566
281.6,11.129491276,155760.1955604,716134.2716684,315.525534148,319.492830135,4.89329357885
282.6,11.176692928,155757.5626065,716167.7286284999,315.508457175,319.474903549,4.89011210608
283.6,11.196862024,155755.35281070002,716200.7636427,315.491566545,319.457157623,4.88691604891
284.6,11.223484301,155753.8990484,716233.4735374,315.474859322,319.439543437,4.8837042874
285.6,11.275564005,155751.7600097,716265.8369337,315.458343246,319.4223468,4.88048321238
286.6,11.29316212,155749.3270157,716297.6354737,315.44205969,319.405430341,4.87725161196
287.6,11.310371955,155746.6955515,716329.3769315,315.425949733,319.388300101,4.87401143147
288.6,11.333369932,155745.0284095,716360.7263705,315.410017579,319.371366103,4.87076065694
289.6,11.391537977,155743.2482012,716391.8224642,315.394265737,319.354663439,4.86750141757
290.6,11.424443305,155741.3143171,716422.5608351,315.378699836,319.338179992,4.86423501746
291.6,11.460000324,155739.2785665,716452.8925925,315.363325635,319.32191452,4.86096303662
292.6,11.500188115,155737.48078749998,716482.8777765001,315.348142943,319.305826338,4.85768451817
293.6,11.518286159,155735.0421929,716512.5444099,315.333153952,319.289975101,4.85440281086
294.6,11.56128554,155733.3744232,716541.8019462,315.318358001,319.274267826,4.85111431317
295.6,11.584859436,155731.0003652,716570.7653142,315.303757716,319.258802694,4.8478239683
296.6,11.603853202,155728.91778249998,716599.3371725,315.289353673,319.243512996,4.84452960037
297.6,11.657633606,155727.79776289998,716627.5200638999,315.275141263,319.2283496,4.84122831204
298.6,11.692122065,155726.38211489999,716655.3508829001,315.261121398,319.213396265,4.83792414405
299.6,11.738183568,155724.2429077,716682.9342217,315.24729453,319.198678578,4.83461844363
300.6,11.780455129,155773.6368067,716701.1274877001,315.233668349,319.184091317,4.83135712924
301.6,11.803743475,155821.5464396,716682.8751336001,315.220250117,319.169676625,4.82837340679
302.6,11.874547054,155837.826914,716653.533711,315.207014455,319.155482162,4.82567340509
303.6,11.89726451,155842.467409,716626.6552670001,315.193943099,319.141517628,4.82323033727
304.6,11.954616255,155842.84538289998,716606.5616299,315.181019397,319.127810731,4.82101967689
305.6,11.978201682,155841.6701703,716593.5834823,315.168230168,319.11432909,4.81901946699
306.6,12.011674671,155839.93604260002,716586.8362566,315.155560278,319.101000715,4.81720956215
307.6,12.050031821,155838.0096609,716585.6036279,315.142997078,319.087840625,4.81557185679
308.6,12.111478098,155836.0240229,716588.9504159,315.130530486,319.074831072,4.81408999907
309.6,12.134830254,155834.02934,716596.089959,315.118152856,319.061994439,4.81274918388
310.6,12.154423069,155832.0403236,716606.2675376,315.105856114,319.0492846,4.81153607757
311.6,12.170662114,155830.0620974,716618.9115284,315.093631609,319.036690164,4.81043859357
312.6,12.183801166,155828.0968829,716633.5478289,315.081475809,319.024214809,4.80944572491
313.6,12.19371841,155826.1456668,716649.7749898,315.069384148,319.011868283,4.80854723217
314.6,12.208573634,155824.2004457,716667.3368117,315.057346239,318.999526534,4.80773425276
315.6,12.223509987,155822.2641091,716685.9947421,315.045352643,318.987249741,4.80699876883
316.6,12.239662552,155820.33364979998,716705.5542598,315.033397075,318.97499735,4.80633308809
317.6,12.257156137,155818.4148086,716725.7712395999,315.021475376,318.96287239,4.80573075334
318.6,12.277277373,155816.50890369999,716746.4437017,315.009595906,318.950893518,4.80518636609
319.6,12.294282068,155814.60566549998,716767.6057864999,314.997752917,318.938894998,4.80469350495
320.6,12.323715076,155812.70269079998,716789.2280938,314.985933741,318.926852811,4.80424723044
321.6,12.3409124,155810.8061189,716811.1265638999,314.97413457,318.91487543,4.80384342107
322.6,12.357888116,155808.914789,716833.245315,314.962355294,318.902945102,4.80347789972
323.6,12.378761671,155807.026874,716855.56285,314.950592229,318.891040219,4.80314707574
324.6,12.396958136,155805.14436,716877.992555,314.938844226,318.879195904,4.8028477671
325.6,12.414427721,155803.26648,716900.5060899999,314.927114879,318.867394912,4.80257693588
326.6,12.431517406,155801.39134,716923.119189,314.915401657,318.855611724,4.80233182792
327.6,12.44699406,155799.519757,716945.776895,314.903699824,318.843862676,4.80211002552
328.6,12.473642188,155797.651881,716968.456818,314.89201504,318.832147479,4.80190933987
329.6,12.490403253,155795.79002,716991.15033,314.880340231,318.820467287,4.80172774954
330.6,12.507347207,155793.924182,717013.896786,314.868678269,318.808781033,4.80156345267
331.6,12.523710031,155792.06433,717036.6290249999,314.857026176,318.797133293,4.80141478673
332.6,12.541720337,155790.20330999998,717059.455268,314.845385648,318.78544596,4.80128024485
333.6,12.558307622,155788.343378,717082.294656,314.833749358,318.7737629,4.80115847001
334.6,12.574377856,155786.486228,717105.1063989999,314.822116918,318.762113752,4.80104831397
335.6,12.59204857,155784.63199999998,717127.891388,314.810490065,318.750500467,4.80094862434
336.6,12.611357704,155782.778788,717150.681487,314.798869983,318.738891331,4.80085839029
337.6,12.629626989,155780.925876,717173.490394,314.787255199,318.72727508,4.80077675063
338.6,12.648304535,155779.078431,717196.205598,314.775647169,318.715737384,4.8007028892
339.6,12.667550769,155777.22743199999,717219.019571,314.764043403,318.704129903,4.8006360393
340.6,12.684801754,155775.377243,717241.82861,314.752442335,318.692526841,4.80057553964
341.6,12.706216349,155773.530425,717264.580426,314.74084596,318.680968995,4.80052079532
342.6,12.722592134,155771.685192,717287.31331,314.729253683,318.669429122,4.80047127061
343.6,12.78134525,155769.836024,717310.14568,314.717661978,318.657817262,4.80042643492
344.6,12.799217505,155767.992433,717332.869116,314.706073159,318.646291702,4.80038587486
345.6,12.81538808,155766.154667,717355.484208,314.694494696,318.634847586,4.80034918429
346.6,12.881346437,155764.31006,717378.256797,314.682916919,318.623281869,4.80031597277
347.6,12.899363293,155762.49390899998,717400.973522,314.671341905,318.611764367,4.80028592432
348.6,12.920789818,155760.62782,717423.697281,314.659772913,318.600240815,4.80025873174
349.6,12.945540595,155758.786036,717446.437822,314.648204412,318.588697552,4.80023412328
350.6,12.963803561,155756.944925,717469.1731349999,314.636634802,318.577162719,4.80021185473
351.6,12.984388836,155755.10704499998,717491.84911,314.625069236,318.56567356,4.80019170749
352.6,13.00401808,155753.267325,717514.575237,314.613504882,318.554148094,4.8001734729
353.6,13.023354696,155751.430647,717537.245025,314.601945082,318.542664596,4.8001569746
354.6,13.039886331,155749.595052,717559.901752,314.590389601,318.5311903,4.80014204865
355.6,13.058607876,155747.755538,717582.653706,314.578833541,318.519646958,4.80012853699
356.6,13.080111022,155745.921795,717605.2966659999,314.567280345,318.50819103,4.80011631352
357.6,13.098860687,155744.086987,717627.9692589999,314.55572888,318.496711532,4.80010525362
358.6,13.117154933,155742.257151,717650.5427689999,314.544182185,318.48530464,4.80009524621
359.6,13.138721689,155740.418898,717673.321381,314.53263885,318.473750481,4.80008618778
360.6,13.186934441,155738.583899,717696.027475,314.521093486,318.462248887,4.80007799125
361.6,13.209739327,155736.747455,717718.773818,314.509544603,318.450722707,4.80007057434
362.6,13.236443903,155734.91771,717741.39188,314.498002042,318.439298929,4.80006386243
363.6,13.253943988,155733.087039,717764.034689,314.486462611,318.427850371,4.80005778967
364.6,13.283785326,155731.249969,717786.823932,314.47492105,318.416294082,4.80005229169
365.6,13.29885083,155729.424348,717809.37448,314.463383786,318.404921181,4.80004732002
366.6,13.345421293,155727.59133,717832.1041809999,314.451850891,318.393414857,4.80004281879
367.6,13.365309717,155725.76045899998,717854.78675,314.440314738,318.38194342,4.80003874645
368.6,13.398344867,155723.927696,717877.521452,314.428778848,318.370436112,4.8000350612
369.6,13.417033281,155722.096453,717900.2319509999,314.417242671,318.358952566,4.80003172612
370.6,13.434632807,155720.26545,717922.946384,314.405704333,318.347471181,4.80002870758
371.6,13.452602342,155718.437765,717945.5975479999,314.394170198,318.336040259,4.80002597717
372.6,13.470050638,155716.608548,717968.2886529999,314.382638464,318.324576183,4.80002350648
373.6,13.503974466,155714.779532,717990.9848849999,314.371108115,318.313109116,4.80002127066
374.6,13.532870074,155712.951237,718013.676214,314.359577219,318.301650443,4.80001924764
375.6,13.550092758,155711.12466,718036.339531,314.348050272,318.290214598,4.80001741674
376.6,13.572630455,155709.297773,718059.018435,314.336526002,318.278765115,4.80001576042
377.6,13.591757011,155707.469231,718081.743212,314.325001016,318.267285188,4.80001426161
378.6,13.611508926,155705.641906,718104.451381,314.313476683,318.255820693,4.80001290521
379.6,13.628166341,155703.815446,718127.1510899999,314.301951638,318.244367364,4.80001167796
380.6,13.66185647,155701.989561,718149.847429,314.290429147,318.23291699,4.80001056716
381.6,13.678326535,155700.166447,718172.493496,314.278909712,318.221507618,4.80000956211
382.6,13.69505835,155698.339642,718195.228492,314.267391656,318.21003119,4.80000865268
383.6,13.713403855,155696.516589,718217.9253049999,314.255876382,318.19860825,4.80000782952
384.6,13.752669265,155694.693401,718240.578554,314.244363001,318.187177922,4.80000708502
385.6,13.769599289,155692.871081,718263.2392859999,314.232851987,318.175755723,4.8000064112
386.6,13.796946506,155691.044261,718286.0132169999,314.221340113,318.164253832,4.80000580142
387.6,13.816755731,155689.221925,718308.7010059999,314.209828685,318.152823273,4.80000524953
388.6,13.841906079,155687.401863,718331.352834,314.198320053,318.141425187,4.80000475015
389.6,13.870928497,155685.57659799999,718354.12937,314.186811493,318.129934522,4.80000429823
390.6,13.888016792,155683.757208,718376.781319,314.175304328,318.118538634,4.80000388953
391.6,13.905401308,155681.93501699998,718399.5038269999,314.16379884,318.107089516,4.80000351963
392.6,13.921857122,155680.115095,718422.186339,314.152295484,318.095671733,4.8000031849
393.6,13.948632759,155678.291651,718444.956224,314.140790081,318.08419461,4.80000288203
394.6,13.965182453,155676.47438,718467.600179,314.12928807,318.072811636,4.80000260796
395.6,14.000315713,155674.65159,718490.376922,314.117786315,318.061332744,4.80000235992
396.6,14.017328107,155672.832495,718513.0812199999,314.106285076,318.049911179,4.80000213543
397.6,14.035540333,155671.012205,718535.8219989999,314.094782036,318.038469354,4.80000193232
398.6,14.055244367,155669.193412,718558.538337,314.083281768,318.027045546,4.80000174856
399.6,14.072361393,155667.376983,718581.2120119999,314.071785918,318.015653409,4.80000158225
400.6,14.087674016,155665.587646,718603.843104,314.060291457,318.004293447,4.80000143179
