,time,AdaptionUnit.Aircraft_State,AdaptionUnit.LHexTout,AdaptionUnit.CPUtime,AdaptionUnit.EventCounter,AdaptionUnit.sWsignals.Aircraft_State,AdaptionUnit.sWsignals.TLiquid,Atmos.Alt,Atmos.Ma,Atmos.CPUtime,Atmos.EventCounter,Atmos.Pamb,Atmos.Tamb,Consumer.Alt,Consumer.Mach,Consumer.Pamb,Consumer.Tamb,Consumer.consumerFeed.hn,Consumer.consumerFeed.m,Consumer.consumerRet.hn,Consumer.consumerRet.m,Consumer.heatLoad,Consumer.CPUtime,Consumer.EventCounter,Consumer.consumerFeed.h,Consumer.consumerFeed.p,Consumer.consumerRet.h,Consumer.consumerRet.p,Consumer.inletTemp,Consumer.outletTemp,ECS_HW.Alt,ECS_HW.Mach,ECS_HW.Pamb,ECS_HW.Tamb,ECS_HW.consumerFeed.h,ECS_HW.consumerFeed.p,ECS_HW.consumerRet.h,ECS_HW.consumerRet.p,ECS_HW.reqCoolingTemperature,ECS_HW.CPUtime,ECS_HW.EventCounter,ECS_HW.LHexTout,ECS_HW.consumerFeed.hn,ECS_HW.consumerFeed.m,ECS_HW.consumerRet.hn,ECS_HW.consumerRet.m,ECS_SW.Input.Aircraft_State,ECS_SW.Input.TLiquid,ECS_SW.TCoolingPack
10,11.0,0.0,297.5810815769907,0.139315,3.0,0.0,297.58108079030177,366.6666666666667,0.044,0.1384739999999999,4.0,96996.83669765088,285.76666666666665,366.6666666666667,0.044,96996.83669765088,285.76666666666665,76353.1598144156,-0.4384010454074472,75540.17329480621,0.4213318283638071,50.0,0.1371379999999999,4.0,76352.90075623697,497233.6765067423,75620.85640908075,431395.7434840413,297.5650332605354,297.3331351530552,366.6666666666667,0.044,96996.83669765088,285.76666666666665,76352.90075623697,497233.6765067423,75620.85640908075,431395.7434840413,513.0,0.136106,14.0,297.5810815769907,76353.1598144156,-0.4384010454074472,75540.17329480621,0.4213318283638071,0.0,297.58108079030177,513.0
11,12.0,0.0,297.6587602679221,0.142708,3.0,0.0,297.65875914739127,400.0,0.048,0.141866,4.0,96610.91338743636,285.54999999999995,400.0,0.048,96610.91338743636,285.54999999999995,76593.46300691024,-0.4376445099217937,75900.67197207478,0.4252432158290623,50.0,0.14053,4.0,76593.18025886382,500383.420215616,75979.90989186124,434078.8551847891,297.6411346100999,297.4468851132658,400.0,0.048,96610.91338743636,285.54999999999995,76593.18025886382,500383.420215616,75979.90989186124,434078.8551847891,513.0,0.13951,14.0,297.6587602679221,76593.46300691024,-0.4376445099217937,75900.67197207478,0.4252432158290623,0.0,297.65875914739127,513.0
12,13.0,0.0,297.7433343404211,0.14578,3.0,0.0,297.74333375204765,433.33333333333337,0.052,0.1449389999999999,4.0,96226.23436735924,285.3333333333333,433.33333333333337,0.052,96226.23436735924,285.3333333333333,76856.2297680348,-0.4370584444977989,76259.04493042902,0.428198587987971,50.0,0.1436029999999999,4.0,76855.92425399274,502655.1569461796,76337.49453263568,436007.8217565619,297.7243425756279,297.5601535511168,433.33333333333337,0.052,96226.23436735924,285.3333333333333,76855.92425399274,502655.1569461796,76337.49453263568,436007.8217565619,513.0,0.14257,14.0,297.7433343404211,76856.2297680348,-0.4370584444977989,76259.04493042902,0.428198587987971,0.0,297.74333375204765,513.0
13,14.0,0.0,297.8337677801364,0.14967,3.0,0.0,297.83376729038844,466.6666666666667,0.056,0.148828,4.0,95842.79656587009,285.1166666666666,466.6666666666667,0.056,95842.79656587009,285.1166666666666,77138.16211425938,-0.4366089175031063,76616.88547678736,0.4304381518341187,50.0,0.1474919999999999,4.0,77137.85897691312,504264.4312553388,76694.96014557774,437366.72848851385,297.8136183341376,297.67336814943167,466.6666666666667,0.056,95842.79656587009,285.1166666666666,77137.85897691312,504264.4312553388,76694.96014557774,437366.72848851385,513.0,0.14646,14.0,297.8337677801364,77138.16211425938,-0.4366089175031063,76616.88547678736,0.4304381518341187,0.0,297.83376729038844,513.0
14,15.0,0.0,297.92906312292104,0.152712,3.0,0.0,297.9290627207866,500.0,0.06,0.15187,4.0,95460.59691667747,284.9,500.0,0.06,95460.59691667747,284.9,77436.07218458841,-0.4362676841412448,76974.84198207638,0.4321352997438074,50.0,0.150537,4.0,77435.76354382522,505368.5837219711,77052.7610086389,438289.9284037596,297.9079401153872,297.78667277828765,500.0,0.06,95460.59691667747,284.9,77435.76354382522,505368.5837219711,77052.7610086389,438289.9284037596,513.0,0.149504,14.0,297.92906312292104,77436.07218458841,-0.4362676841412448,76974.84198207638,0.4321352997438074,0.0,297.9290627207866,513.0
15,16.0,0.0,298.02838354389127,0.1562589999999999,3.0,0.0,298.0283832235823,533.3333333333334,0.064,0.155417,4.0,95079.63235874235,284.68333333333334,533.3333333333334,0.064,95079.63235874235,284.68333333333334,77747.28012197033,-0.4360029052839678,77333.51779402253,0.4334277938673054,50.0,0.154085,4.0,77746.95931738398,506092.4081418526,77411.4292781472,438885.4067984826,298.00645817708136,297.90023588216,533.3333333333334,0.064,95079.63235874235,284.68333333333334,77746.95931738398,506092.4081418526,77411.4292781472,438885.4067984826,513.0,0.153065,14.0,298.02838354389127,77747.28012197033,-0.4360029052839678,77333.51779402253,0.4334277938673054,0.0,298.0283832235823,513.0
16,17.0,0.0,298.13090951130937,0.16004,3.0,0.0,298.13090926362213,566.6666666666666,0.0679999999999999,0.1591989999999999,4.0,94699.899836273,284.46666666666664,566.6666666666666,0.0679999999999999,94699.899836273,284.46666666666664,78069.15358972139,-0.4358011239841982,77692.880896175,0.4344103889615925,50.0,0.1578679999999999,4.0,78068.82594658293,506524.8002391239,77770.81800256141,439229.23846411455,298.1083415706094,298.0140108332077,566.6666666666666,0.0679999999999999,94699.899836273,284.46666666666664,78068.82594658293,506524.8002391239,77770.81800256141,439229.23846411455,513.0,0.156848,14.0,298.13090951130937,78069.15358972139,-0.4358011239841982,77692.880896175,0.4344103889615925,0.0,298.13090926362213,513.0
17,18.0,0.0,298.23589906876856,0.169782,3.0,0.0,298.23589888903814,600.0,0.072,0.1689409999999999,4.0,94321.39629872065,284.25,600.0,0.072,94321.39629872065,284.25,78399.30415940846,-0.4356464650855914,78052.6931399374,0.4351584888875532,50.0,0.167604,4.0,78398.9687403916,506736.40597728896,78130.63975057697,439382.36033532594,298.2128311389096,298.12790656669245,600.0,0.072,94321.39629872065,284.25,78398.9687403916,506736.40597728896,78130.63975057697,439382.36033532594,513.0,0.166608,14.0,298.23589906876856,78399.30415940846,-0.4356464650855914,78052.6931399374,0.4351584888875532,0.0,298.23589888903814,513.0
18,19.0,0.0,298.34270565011866,0.174701,3.0,0.0,298.34270552980445,633.3333333333334,0.076,0.1738589999999999,4.0,93944.11870077344,284.0333333333333,633.3333333333334,0.076,93944.11870077344,284.0333333333333,78735.6495713591,-0.435527817352576,78412.58347433964,0.4357278681683446,50.0,0.1725229999999999,4.0,78735.30951385708,506779.5517720674,78490.48243625832,439389.9669951643,298.31926824616147,298.2417926210228,633.3333333333334,0.076,93944.11870077344,284.0333333333333,78735.30951385708,506779.5517720674,78490.48243625832,439389.9669951643,513.0,0.171503,14.0,298.34270565011866,78735.6495713591,-0.435527817352576,78412.58347433964,0.4357278681683446,0.0,298.34270552980445,513.0
19,20.0,0.0,298.4507346144035,0.178311,3.0,0.0,298.45073442471056,666.6666666666666,0.08,0.177469,4.0,93568.0640023526,283.81666666666666,666.6666666666666,0.08,93568.0640023526,283.81666666666666,79076.27335751435,-0.4354376420734129,78771.96675376709,0.4361589548347722,50.0,0.1761329999999999,4.0,79075.92851387078,506693.2168183224,78849.7326686336,439285.6012292116,298.42704471755144,298.35547491222883,666.6666666666666,0.08,93568.0640023526,283.81666666666666,79075.92851387078,506693.2168183224,78849.7326686336,439285.6012292116,513.0,0.1751009999999999,14.0,298.4507346144035,79076.27335751435,-0.4354376420734129,78771.96675376709,0.4361589548347722,0.0,298.45073442471056,513.0
20,21.0,0.0,298.5594410459207,0.1812099999999999,3.0,0.0,298.5594410474097,700.0000000000001,0.084,0.180368,4.0,93193.22916860635,283.6,700.0000000000001,0.084,93193.22916860635,283.6,79419.41347837103,-0.4353690506167407,79130.23048291104,0.4364852775694979,50.0,0.179032,4.0,79419.06906577258,506508.9590389615,79207.75605289443,439096.5484665616,298.5356042881736,298.468752822018,700.0000000000001,0.084,93193.22916860635,283.6,79419.06906577258,506508.9590389615,79207.75605289443,439096.5484665616,513.0,0.178,14.0,298.5594410459207,79419.41347837103,-0.4353690506167407,79130.23048291104,0.4364852775694979,0.0,298.5594410474097,513.0
21,22.0,0.0,298.66834870878506,0.184439,3.0,0.0,298.6683487380204,733.3333333333334,0.088,0.1835969999999999,4.0,92819.61116990582,283.3833333333333,733.3333333333334,0.088,92819.61116990582,283.3833333333333,79763.52440125983,-0.4353172942377536,79486.73277556853,0.4367316838015873,50.0,0.1822619999999999,4.0,79763.18147948435,506250.682956796,79563.88830161156,438843.3486785338,298.6444564631938,298.58141638984574,733.3333333333334,0.088,92819.61116990582,283.3833333333333,79763.18147948435,506250.682956796,79563.88830161156,438843.3486785338,513.0,0.181243,14.0,298.66834870878506,79763.52440125983,-0.4353172942377536,79486.73277556853,0.4367316838015873,0.0,298.6683487380204,513.0
22,23.0,0.0,298.77704838289804,0.187133,3.0,0.0,298.77704843772017,766.6666666666666,0.0919999999999999,0.1862919999999999,4.0,92447.20698183912,283.16666666666663,766.6666666666666,0.0919999999999999,92447.20698183912,283.16666666666663,80107.28339846023,-0.4352761995363139,79840.8818883922,0.4369184914606077,50.0,0.1849569999999999,4.0,80106.94813641431,505937.4085943574,79917.54847391589,438542.6116864783,298.7531844105289,298.6932821341891,766.6666666666666,0.0919999999999999,92447.20698183912,283.16666666666663,80106.94813641431,505937.4085943574,79917.54847391589,438542.6116864783,513.0,0.1839289999999999,14.0,298.77704838289804,80107.28339846023,-0.4352761995363139,79840.8818883922,0.4369184914606077,0.0,298.77704843772017,513.0
23,24.0,0.0,298.88516577678246,0.190326,3.0,0.0,298.885165864881,800.0,0.096,0.1894839999999999,4.0,92076.01358520724,282.95,800.0,0.096,92076.01358520724,282.95,80449.47903717437,-0.4352463706580668,80191.93142764045,0.4370565939376217,50.0,0.1881479999999999,4.0,80449.16435467347,505581.4584854499,80268.01742190614,438204.8646823067,298.8614072383441,298.8041229675747,800.0,0.096,92076.01358520724,282.95,80449.16435467347,505581.4584854499,80268.01742190614,438204.8646823067,513.0,0.187116,14.0,298.88516577678246,80449.47903717437,-0.4352463706580668,80191.93142764045,0.4370565939376217,0.0,298.885165864881,513.0
24,25.0,0.0,298.9923704991158,0.192874,3.0,0.0,298.9923706140485,833.3333333333333,0.0999999999999999,0.1920319999999999,4.0,91706.02796601832,282.7333333333333,833.3333333333333,0.0999999999999999,91706.02796601832,282.7333333333333,80789.036646706,-0.4352226647208689,80539.41664666697,0.4371601529455615,50.0,0.190696,4.0,80788.83623790136,505194.8605442691,80614.81016259424,437840.4512135076,298.9688109066125,298.913785968088,833.3333333333333,0.0999999999999999,91706.02796601832,282.7333333333333,80788.83623790136,505194.8605442691,80614.81016259424,437840.4512135076,513.0,0.189663,14.0,298.9923704991158,80789.036646706,-0.4352226647208689,80539.41664666697,0.4371601529455615,0.0,298.9923706140485,513.0
25,26.0,0.0,299.09852834956786,0.195775,3.0,0.0,299.0985283900434,866.6666666666667,0.104,0.194934,4.0,91337.24711548327,282.51666666666665,866.6666666666667,0.104,91337.24711548327,282.51666666666665,81125.34268947747,-0.4352055596201243,80882.57573665492,0.4372348303028817,50.0,0.193599,4.0,81125.02789610488,504784.1547543935,80957.2180423569,437455.1136733092,299.0750998803947,299.0220475783478,866.6666666666667,0.104,91337.24711548327,282.51666666666665,81125.02789610488,504784.1547543935,80957.2180423569,437455.1136733092,513.0,0.1925869999999999,14.0,299.09852834956786,81125.34268947747,-0.4352055596201243,80882.57573665492,0.4372348303028817,0.0,299.0985283900434,513.0
